Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
569,Rayan Raveloson\fb3236a7,mg MAD,MFDF,LA Galaxy,24,1997,21.4,1211,1174,37,29,0,181,31,2,0,0,0,0,978,126,107,138,1015,36,4,6,1095,2,9,31,12,Matches
570,Matthew Real\1c2c030a,us USA,DFMF,Philadelphia,21,1999,1.7,59,51,8,1,0,10,0,2,0,0,0,0,33,9,17,31,12,4,7,0,40,0,1,3,2,Matches
571,Rodney Redes\426c3982,py PAR,FWMF,Austin FC,20,2000,8.0,192,178,14,2,1,58,5,16,0,0,0,0,114,48,30,35,127,8,10,1,142,0,3,6,14,Matches
572,Eric Remedi\38e2cbd6,ar ARG,MF,San Jose,25,1995,26.2,1320,1243,77,66,0,207,84,5,0,0,0,0,998,127,195,191,1051,43,11,8,1135,3,27,44,25,Matches
573,Justin Rennicks\0aaa1c04,us USA,FW,New England,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
574,Andrés Reyes\36ab14f5,co COL,DF,NY Red Bulls,21,1999,15.7,629,580,49,23,0,65,14,1,0,0,0,0,385,79,165,109,405,60,25,3,474,2,18,12,15,Matches
575,Yordy Reyna\eec316d9,pe PER,FWMF,D.C. United,27,1993,10.5,324,292,32,8,1,58,16,13,9,3,2,0,228,44,52,31,265,4,14,5,243,3,8,14,17,Matches
576,Emanuel Reynoso\614b26e3,ar ARG,MFFW,Minnesota Utd,25,1995,26.5,1618,1376,242,80,10,324,122,69,140,74,55,8,1044,207,367,1414,135,23,20,12,1116,10,37,91,53,Matches
577,Andrés Ricaurte\4db5b8cb,co COL,MF,FC Dallas,29,1991,10.9,786,714,72,35,7,165,29,13,26,10,11,0,548,102,136,663,81,22,8,3,622,4,13,18,15,Matches
578,Spencer Richey\d9178ea2,us USA,GK,Seattle,28,1992,2.0,55,24,31,5,0,7,1,0,0,0,0,0,5,1,49,1,48,0,0,3,18,0,1,2,1,Matches
579,Tosaint Ricketts\54769358,ca CAN,FW,Vancouver,33,1987,2.1,48,42,6,0,0,13,1,2,0,0,0,0,26,9,13,1,31,2,3,3,33,0,2,1,2,Matches
580,Alexander Ring\6c1221d6,fi FIN,MF,Austin FC,29,1991,30.0,2133,2035,98,96,6,302,126,7,0,0,0,0,1520,199,414,452,1607,51,2,7,1834,8,52,71,24,Matches
581,Andrés Ríos\f825bd33,ar ARG,FWMF,San Jose,31,1989,10.7,314,294,20,7,0,89,18,8,1,0,0,0,201,55,58,41,235,9,5,5,240,0,2,18,13,Matches
582,Damien Rivera\2822f3dd,us USA,MF,New England,18,2002,0.3,9,8,1,0,0,2,1,0,0,0,0,0,7,1,1,1,7,0,1,0,8,0,0,0,0,Matches
583,Nigel Robertha\a94bad97,nl NED,FWMF,D.C. United,22,1998,10.5,185,162,23,0,0,64,1,4,0,0,0,0,138,26,21,27,128,13,0,4,129,0,5,4,12,Matches
584,Miles Robinson\782a95d9,us USA,DF,Atlanta Utd,23,1997,25.5,1528,1495,33,22,2,186,65,1,0,0,0,0,1213,100,215,377,1057,52,11,0,1312,3,25,35,18,Matches
585,Robbie Robinson\e0dae99f,us USA,FWMF,Inter Miami,22,1998,15.2,449,442,7,4,0,91,1,16,0,0,0,0,364,48,37,47,378,10,0,2,365,1,1,14,15,Matches
586,Tony Rocha\85538cdd,bz BLZ,MFFW,NYCFC,27,1993,0.3,22,22,0,0,0,5,0,0,0,0,0,0,16,2,4,16,5,1,0,0,18,0,0,3,0,Matches
587,Brian Rodríguez\c86041d7,uy URU,FWMF,Los Angeles FC,20,2000,11.3,306,269,37,7,0,47,15,26,26,12,12,1,224,34,48,41,255,6,3,0,212,0,8,13,20,Matches
588,Memo Rodriguez\fc6c6b2b,us USA,MFFW,Houston Dynamo,25,1995,17.4,650,562,88,38,1,121,38,34,40,22,11,1,426,83,141,67,542,20,9,3,475,3,24,26,16,Matches
589,Santiago Rodríguez\86dff811,uy URU,FWMF,NYCFC,21,2000,10.9,472,446,26,5,0,94,10,19,14,5,4,0,333,80,59,65,374,16,7,4,373,1,5,19,13,Matches
590,Alex Roldan\1255a82a,sv SLV,DF,Seattle,24,1996,25.2,1321,1144,177,12,1,192,16,73,2,1,1,0,864,240,217,67,1043,31,163,4,1040,1,22,56,43,Matches
591,Cristian Roldan\48875649,us USA,MFFW,Seattle,25,1995,26.2,1072,1046,26,10,4,248,30,66,0,0,0,0,711,177,184,181,782,47,16,10,830,1,20,42,36,Matches
592,Jhohan Romaña\4e32c2d6,co COL,DF,Austin FC,22,1998,20.0,1011,983,28,24,1,100,20,1,0,0,0,0,864,74,73,121,836,29,4,3,929,1,17,18,6,Matches
593,Tomas Romero\3349dcba,sv SLV,GK,Los Angeles FC,20,2000,18.0,495,322,173,38,0,34,9,0,0,0,0,0,264,21,210,33,363,0,0,85,360,0,11,2,0,Matches
594,David Romney\b7b6e781,us USA,DF,Nashville,27,1993,33.0,1584,1487,97,29,1,160,43,33,0,0,0,0,1133,120,331,954,441,84,68,3,1359,3,21,26,8,Matches
595,Eloy Room\6b33d86b,cw CUW,GK,Columbus Crew,31,1989,30.0,928,584,344,84,0,74,9,0,0,0,0,0,466,26,436,41,748,0,0,99,639,2,11,5,2,Matches
596,Joseph Rosales\6a29d06b,hn HON,MFFW,Minnesota Utd,20,2000,1.2,65,58,7,2,1,4,1,0,1,0,0,0,50,8,7,48,11,2,4,0,57,0,1,0,4,Matches
597,Andy Rose\a16d3560,au AUS,DF,Vancouver,30,1990,18.3,815,796,19,18,0,66,28,1,0,0,0,0,626,45,144,104,661,36,1,1,707,2,16,8,5,Matches
598,Oriol Rosell\2a17ef3e,es ESP,MF,Orlando City,28,1992,5.7,353,342,11,9,0,64,6,0,0,0,0,0,298,26,29,57,274,14,2,1,318,1,4,11,5,Matches
599,Keegan Rosenberry\f940c69e,us USA,DF,Colorado Rapids,27,1993,29.6,1652,1441,211,25,0,197,63,40,0,0,0,0,1118,262,272,118,1287,44,186,2,1401,3,12,42,42,Matches
600,Matheus Rossetto\daf8c775,br BRA,MF,Atlanta Utd,24,1996,15.6,942,911,31,25,0,161,31,4,1,0,0,0,807,69,66,108,808,15,4,5,864,1,3,22,9,Matches
601,Diego Rossi\a81dba8c,uy URU,FW,Los Angeles FC,22,1998,18.4,517,491,26,1,2,105,1,6,1,0,0,0,445,56,16,43,458,5,4,0,418,2,7,26,24,Matches
602,Kelyn Rowe\cf928adb,us USA,MFDF,Seattle,29,1991,24.5,1182,1031,151,23,1,192,32,47,4,1,3,0,692,202,288,106,868,51,124,7,862,5,25,36,60,Matches
603,Daniel Royer\a92a4407,at AUT,FWMF,NY Red Bulls,30,1990,5.5,189,179,10,0,0,68,2,6,0,0,0,0,112,43,34,21,115,13,3,6,130,1,4,9,7,Matches
604,Ruan\f2665f7c,br BRA,DF,Orlando City,25,1995,20.9,966,802,164,9,1,78,18,66,0,0,0,0,616,187,163,45,733,26,155,1,779,1,15,28,34,Matches
605,Rubio Rubin\9bad7100,us USA,FW,Real Salt Lake,24,1996,24.8,478,425,53,0,4,128,10,16,0,0,0,0,334,88,56,67,343,24,5,11,397,0,3,17,13,Matches
606,Diego Rubio\3f082234,cl CHI,FWMF,Colorado Rapids,27,1993,18.4,599,575,24,7,5,202,19,22,0,0,0,0,408,115,76,45,485,28,1,4,431,2,8,39,26,Matches
607,Raúl Ruidíaz\7a4296e1,pe PER,FW,Seattle,30,1990,23.9,468,426,42,1,0,133,4,7,0,0,0,0,352,75,41,85,354,6,2,10,397,2,2,27,15,Matches
608,Pablo Ruíz\7368cd70,ar ARG,MF,Real Salt Lake,22,1998,22.8,1283,1223,60,38,11,221,78,13,15,6,2,1,931,131,221,1135,117,20,4,1,1071,4,20,39,23,Matches
609,Albert Rusnák\0adeafaa,sk SVK,MFFW,Real Salt Lake,26,1994,33.8,1647,1382,265,100,5,243,130,46,137,41,58,12,1173,147,327,191,1399,33,14,6,1377,6,15,34,24,Matches
610,Johnny Russell\a30e1562,sct SCO,FW,Sporting KC,30,1990,24.7,873,742,131,42,3,156,64,73,81,56,4,2,537,104,232,683,121,34,7,12,603,5,28,22,34,Matches
611,Shea Salinas\4c10838d,us USA,DFFW,San Jose,34,1986,15.5,682,603,79,9,0,129,13,41,7,3,1,0,455,144,83,105,481,25,63,3,520,2,9,36,25,Matches
612,Dániel Sallói\6fcddf5f,hu HUN,FW,Sporting KC,24,1996,27.3,869,844,25,5,3,202,26,51,14,4,2,1,657,108,104,94,744,12,5,5,640,1,11,48,38,Matches
613,Ilie Sánchez\72979f65,es ESP,DFMF,Sporting KC,30,1990,27.9,2165,2109,56,54,2,187,117,1,0,0,0,0,1653,127,385,95,1978,50,0,7,1938,6,30,32,9,Matches
614,James Sands\dccd127f,us USA,DFMF,NYCFC,20,2000,25.1,1416,1332,84,55,1,166,47,0,0,0,0,0,1150,122,144,244,1051,57,29,10,1274,1,16,29,20,Matches
615,Sergio Santos Gomes\a930b263,br BRA,FWMF,Philadelphia,26,1994,15.1,354,345,9,0,2,100,9,29,0,0,0,0,230,55,69,222,77,22,3,6,213,3,9,25,27,Matches
616,Pedro Santos\789da0f2,pt POR,FWDF,Columbus Crew,32,1988,28.4,1284,1180,104,20,3,223,53,79,6,3,0,0,779,230,275,952,212,26,78,2,938,7,32,59,47,Matches
617,C.J. Sapong\ef4e4c5d,us USA,FW,Nashville,32,1988,24.5,551,547,4,0,1,212,4,14,0,0,0,0,349,118,84,47,361,42,1,15,400,1,10,33,26,Matches
618,Rodrigo Schlegel\5bb02df4,ar ARG,DF,Orlando City,23,1997,17.5,731,678,53,40,0,73,13,1,0,0,0,0,575,58,98,286,385,37,13,0,636,2,11,9,6,Matches
619,Szabolcs Schön\d5ff481a,hu HUN,FW,FC Dallas,20,2000,10.6,326,312,14,1,0,55,9,21,7,3,4,0,249,39,38,263,39,11,6,1,252,0,8,11,15,Matches
620,Kyle Scott\1c24aacf,eng ENG,MF,FC Cincinnati,23,1997,1.0,65,61,4,2,0,12,0,1,0,0,0,0,55,7,3,6,57,0,2,0,59,0,0,3,1,Matches
621,Dante Sealy\620ae69c,us USA,FWMF,FC Dallas,17,2003,0.8,22,22,0,0,0,8,2,1,0,0,0,0,18,2,2,17,2,1,0,0,18,0,1,1,0,Matches
622,Eddie Segura\c70e3fe0,co COL,DF,Los Angeles FC,23,1997,14.3,803,780,23,21,2,96,17,1,0,0,0,0,571,77,155,335,407,39,2,4,670,1,16,22,10,Matches
623,Chris Seitz\8b388dd5,us USA,GK,D.C. United,33,1987,4.0,98,63,35,9,0,4,4,0,0,0,0,0,59,6,33,11,61,0,0,23,80,0,2,0,0,Matches
624,Amar Sejdic\43ca2019,us USA,MF,Atlanta Utd,24,1996,4.7,273,261,12,7,1,32,13,1,4,3,0,0,217,29,27,24,241,4,1,1,238,0,3,11,4,Matches
625,Amar Sejdic\43ca2019,us USA,MF,CF Montréal,24,1996,4.3,251,244,7,1,1,59,8,2,6,2,1,0,201,20,30,34,213,4,0,0,219,1,2,1,9,Matches
626,Boris Sekulić\adf26bd4,sk SVK,DF,Chicago Fire,29,1991,25.6,1194,960,234,11,4,168,17,66,1,0,0,0,655,297,242,150,753,50,222,3,928,6,16,54,36,Matches
627,Brandon Servania\4d825a2d,us USA,MF,FC Dallas,21,1999,10.5,407,392,15,12,0,78,11,6,0,0,0,0,310,40,57,59,319,14,3,2,349,1,10,11,7,Matches
628,Jacob Shaffelburg\339a2561,ca CAN,FWMF,Toronto FC,21,1999,11.0,327,312,15,2,0,55,9,54,1,0,0,0,219,61,47,246,48,16,10,3,204,1,5,24,24,Matches
629,Ryan Shawcross\285a3d44,eng ENG,DF,Inter Miami,33,1987,9.1,307,294,13,13,0,20,6,0,0,0,0,0,234,21,52,54,228,21,0,2,263,0,8,8,2,Matches
630,Brek Shea\adb6ae24,us USA,DFFW,Inter Miami,30,1990,18.6,739,637,102,7,2,113,19,37,0,0,0,0,457,176,106,435,177,15,95,1,577,2,12,30,24,Matches
631,Khiry Shelton\f935709c,us USA,FW,Sporting KC,27,1993,24.8,528,506,22,2,2,135,7,14,0,0,0,0,410,77,41,58,408,17,4,11,430,1,3,26,15,Matches
632,Andre Shinyashiki\8c395868,br BRA,FWMF,Colorado Rapids,25,1995,15.9,576,560,16,3,0,143,17,14,0,0,0,0,451,79,46,113,432,10,7,2,455,3,19,24,22,Matches
633,Bobby Shuttleworth\4598ac94,us USA,GK,Chicago Fire,33,1987,23.0,624,379,245,58,0,33,12,0,0,0,0,0,337,19,268,20,492,0,1,95,454,1,14,3,1,Matches
634,Marcelo Silva\b9596515,uy URU,DF,Real Salt Lake,31,1989,19.0,784,757,27,25,0,54,13,1,0,0,0,0,664,59,61,131,599,34,2,3,733,1,4,2,2,Matches
635,Luke Singh\9ae196a0,tt TRI,DF,Toronto FC,20,2000,5.0,221,207,14,3,0,19,6,0,0,0,0,0,177,25,19,81,124,4,11,0,189,0,2,8,4,Matches
636,Pablo Sisniega\550557e1,mx MEX,GK,Los Angeles FC,25,1995,8.0,212,126,86,23,0,14,4,0,0,0,0,0,107,5,100,15,151,0,0,39,149,1,7,4,1,Matches
637,Jack Skahan\9c07bdc7,us USA,MFDF,San Jose,22,1998,2.8,126,124,2,1,1,28,7,4,0,0,0,0,87,16,23,16,100,6,1,1,90,1,5,5,8,Matches
638,Drew Skundrich\51f50135,us USA,MFFW,D.C. United,25,1995,12.8,424,416,8,2,0,104,11,7,0,0,0,0,278,68,78,92,284,24,6,3,325,6,9,17,10,Matches
639,Gabriel Slonina\c55a846e,us USA,GK,Chicago Fire,16,2004,11.0,317,212,105,24,0,16,8,0,0,0,0,0,175,15,127,38,209,0,0,56,250,0,8,1,2,Matches
640,Brad Smith\c76c717c,au AUS,DF,Seattle,26,1994,18.1,775,656,119,4,0,117,9,41,0,0,0,0,493,185,97,546,82,26,115,2,583,2,10,33,34,Matches
641,Kimarni Smith\bbbb244b,eng ENG,FW,D.C. United,22,1998,1.1,22,20,2,0,0,9,0,0,0,0,0,0,17,3,2,13,5,0,0,1,17,0,0,1,0,Matches
642,Kyle Smith\9e6b2ec3,us USA,DF,Orlando City,29,1992,19.9,1151,984,167,4,0,123,27,36,2,2,0,0,738,215,198,156,786,37,161,2,930,3,15,34,35,Matches
643,Erik Sorga\02ba67a2,ee EST,FW,D.C. United,21,1999,2.8,59,50,9,0,0,13,0,0,0,0,0,0,48,5,6,5,47,4,0,0,47,0,3,0,1,Matches
644,Santiago Sosa\f080dd22,ar ARG,MFDF,Atlanta Utd,21,1999,24.4,1706,1618,88,85,2,253,80,6,0,0,0,0,1324,180,202,207,1397,63,3,5,1515,3,20,44,30,Matches
645,Yeferson Soteldo\bbb6c951,ve VEN,FW,Toronto FC,23,1997,19.3,846,709,137,50,3,186,36,80,60,21,21,3,587,81,178,167,650,9,15,1,622,6,16,41,28,Matches
646,Omar Sowe\310fd6d8,gm GAM,FW,NY Red Bulls,20,2000,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Matches
647,Dayne St. Clair\3f41d25f,ca CAN,GK,Minnesota Utd,23,1997,4.0,115,80,35,6,0,3,6,0,0,0,0,0,52,4,59,58,30,0,0,18,73,1,7,2,0,Matches
648,Mason Stajduhar\f01df62c,us USA,GK,Orlando City,23,1997,5.0,112,67,45,6,0,7,0,0,0,0,0,0,81,2,29,11,68,0,0,32,95,1,0,1,0,Matches
649,Caleb Stanko\381e52af,us USA,MFDF,FC Cincinnati,27,1993,13.0,530,515,15,13,1,69,24,2,0,0,0,0,390,60,80,155,347,20,2,0,456,0,8,10,9,Matches
650,Aedan Stanley\61cd3bcf,us USA,DF,Austin FC,21,1999,2.6,185,161,24,2,0,23,0,7,0,0,0,0,134,40,11,137,17,8,22,0,151,0,1,8,9,Matches
651,Daniel Steres\17c03c76,us USA,DF,LA Galaxy,30,1990,12.6,757,740,17,16,3,59,19,0,0,0,0,0,644,39,74,107,617,16,1,4,696,0,9,11,5,Matches
652,Luka Stojanović\1a892191,rs SRB,MF,Chicago Fire,27,1994,15.0,649,570,79,31,2,127,30,18,42,18,20,0,427,75,147,54,549,23,2,4,494,6,5,21,13,Matches
653,Jared Stroud\5d018899,us USA,FWMF,Austin FC,24,1996,12.9,404,381,23,4,1,70,16,44,1,0,0,0,260,83,61,80,279,22,17,5,284,2,11,20,19,Matches
654,Aljaž Struna\b82c2982,si SVN,DF,CF Montréal,30,1990,15.9,834,768,66,39,0,103,12,2,0,0,0,0,652,70,112,44,734,14,27,5,734,0,11,22,5,Matches
655,Brad Stuver\6a1940d5,us USA,GK,Austin FC,29,1991,33.0,1232,872,360,64,0,117,22,0,0,0,0,0,842,52,338,139,899,1,0,172,1017,2,22,15,5,Matches
656,Quinn Sullivan\92f62cfe,us USA,FWMF,Philadelphia,16,2004,6.0,194,190,4,0,0,45,5,11,0,0,0,0,154,27,13,16,169,4,3,0,156,2,5,8,8,Matches
657,Hunter Sulte\92823044,us USA,GK,Portland Timbers,18,2002,1.3,43,29,14,1,0,3,1,0,0,0,0,0,24,2,17,9,26,0,0,7,31,0,0,1,0,Matches
658,Ben Sweat\6937b1ac,us USA,DF,Austin FC,29,1991,1.0,52,47,5,1,0,17,2,2,0,0,0,0,36,10,6,45,2,0,4,0,40,0,1,3,3,Matches
659,Ballou Tabla\018bd079,ca CAN,DFMF,CF Montréal,21,1999,0.2,8,7,1,1,0,0,0,0,0,0,0,0,6,0,2,1,6,1,0,0,8,0,0,0,0,Matches
660,Ismael Tajouri-Shradi\ef4249ff,ly LBY,FWMF,NYCFC,26,1994,13.7,471,455,16,5,1,103,12,12,5,5,0,0,369,48,54,411,44,6,6,1,386,2,5,23,22,Matches
661,Andrew Tarbell\c5487a34,us USA,GK,Austin FC,27,1993,1.0,42,32,10,3,0,5,1,0,0,0,0,0,16,1,25,3,34,0,0,3,22,0,3,1,1,Matches
662,Amro Tarek\52c930c0,eg EGY,DF,NY Red Bulls,28,1992,9.6,393,378,15,9,0,38,15,5,0,0,0,0,227,53,113,285,66,22,6,2,295,0,11,8,5,Matches
663,D.J. Taylor\ed4dc7f4,us USA,DF,Minnesota Utd,23,1997,6.9,405,334,71,6,0,54,3,16,0,0,0,0,258,84,63,53,268,14,65,1,329,1,5,14,19,Matches
664,Russell Teibert\674befe9,ca CAN,MF,Vancouver,28,1992,26.8,1158,1109,49,21,2,183,27,25,0,0,0,0,837,142,179,923,153,53,23,2,975,5,15,24,27,Matches
665,Carlos Terán\324509e2,co COL,DF,Chicago Fire,20,2000,10.8,552,453,99,9,2,60,14,22,0,0,0,0,304,68,180,57,376,16,90,2,391,0,18,20,20,Matches
666,Tanner Tessmann\ac277993,us USA,MF,FC Dallas,19,2001,5.0,274,270,4,4,0,69,18,3,0,0,0,0,214,23,37,57,204,4,0,1,225,1,16,7,3,Matches
667,Thiago\6adb0b79,br BRA,FW,NYCFC,20,2000,10.8,240,237,3,1,1,49,3,11,0,0,0,0,192,28,20,16,212,5,1,2,184,1,2,14,13,Matches
668,Tommy Thompson\5f6c69d8,us USA,DF,San Jose,25,1995,8.3,482,411,71,6,2,74,5,11,1,1,0,0,321,117,44,45,357,11,64,3,412,0,10,17,13,Matches
669,Anton Tinnerholm\0fe96099,se SWE,DF,NYCFC,29,1991,22.3,1184,982,202,8,3,136,17,50,0,0,0,0,706,291,187,199,707,75,194,1,916,3,14,43,57,Matches
670,Donny Toia\d286f965,us USA,DF,Real Salt Lake,28,1992,14.7,703,566,137,7,0,111,14,21,0,0,0,0,360,159,184,434,92,34,130,1,510,3,24,28,26,Matches
671,John Tolkin\5e88c524,us USA,DFMF,NY Red Bulls,18,2002,22.1,1175,920,255,28,0,130,59,40,59,22,22,2,646,224,305,803,147,44,168,1,897,2,25,42,35,Matches
672,Nouhou Tolo\0796512f,cm CMR,DF,Seattle,23,1997,16.2,711,637,74,23,1,115,11,8,0,0,0,0,526,87,98,478,142,26,51,4,601,1,9,23,18,Matches
673,Erick Torres\b7f98460,mx MEX,FW,Atlanta Utd,28,1993,7.0,157,138,19,0,0,63,7,1,0,0,0,0,102,33,22,24,108,4,0,5,119,2,6,4,8,Matches
674,Joaquín Torres\c82dcb70,ar ARG,FWMF,CF Montréal,24,1997,21.0,767,710,57,9,5,148,24,37,33,10,7,4,585,84,98,653,80,20,8,4,583,2,11,39,22,Matches
675,Dantouma Toure\b5d2014f,gn GUI,FW,Colorado Rapids,16,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
676,Mason Toye\0aa41f67,us USA,FW,CF Montréal,22,1998,9.9,167,159,8,0,2,57,8,5,0,0,0,0,118,27,22,37,119,6,0,0,119,1,3,14,11,Matches
677,Wil Trapp\9bf9391c,us USA,MF,Minnesota Utd,28,1993,30.3,1694,1644,50,39,3,238,57,13,6,1,5,0,1313,165,216,172,1423,70,5,3,1487,4,22,42,20,Matches
678,Auston Trusty\cddf767b,us USA,DF,Colorado Rapids,22,1998,33.0,1619,1539,80,26,3,200,25,9,1,0,0,0,1262,131,226,1227,231,70,53,3,1422,4,31,26,23,Matches
679,Bill Tuiloma\bf547c54,nz NZL,DF,Portland Timbers,25,1995,20.1,822,773,49,26,1,95,32,6,0,0,0,0,549,79,194,47,688,45,22,2,682,0,18,24,7,Matches
680,Cole Turner\30ec7b37,us USA,DF,Philadelphia,19,2001,0.1,6,5,1,0,0,0,0,1,0,0,0,0,3,2,1,0,5,0,1,0,4,0,0,0,1,Matches
681,Matt Turner\4a51ba65,us USA,GK,New England,26,1994,28.0,790,516,274,56,0,37,22,0,0,0,0,0,369,41,380,71,501,0,0,164,571,2,15,1,0,Matches
682,Ema Twumasi\9ca4b140,gh GHA,DF,FC Dallas,23,1997,18.9,977,841,136,14,1,136,16,29,0,0,0,0,699,167,111,120,716,12,122,5,825,1,8,26,27,Matches
683,Przemysław Tytoń\1fa85681,pl POL,GK,FC Cincinnati,34,1987,14.3,418,267,151,24,0,20,17,0,0,0,0,0,260,18,140,57,297,0,0,58,334,0,10,4,2,Matches
684,Victor Ulloa\e7056f05,us USA,MFDF,Inter Miami,28,1992,13.8,606,539,67,16,1,80,13,4,2,0,0,0,444,77,85,45,484,17,47,2,509,4,12,19,10,Matches
685,Maximiliano Urruti\6c8fb474,ar ARG,FW,Houston Dynamo,29,1991,24.9,462,399,63,2,4,122,8,18,8,4,0,0,339,63,60,33,418,1,2,5,336,6,9,22,27,Matches
686,Júnior Urso\b40424f1,br BRA,MF,Orlando City,31,1989,27.6,1345,1321,24,22,1,257,29,2,0,0,0,0,1087,142,116,234,1043,36,2,13,1189,4,10,45,25,Matches
687,Zarek Valentin\f0d23e7b,pr PUR,DF,Houston Dynamo,29,1991,26.6,1262,980,282,27,2,158,29,20,0,0,0,0,714,279,269,125,814,52,255,2,963,3,24,48,39,Matches
688,Milton Valenzuela\82318d24,ar ARG,DF,Columbus Crew,22,1998,9.7,523,449,74,6,0,46,13,10,0,0,0,0,298,115,110,395,38,18,68,1,404,2,8,19,21,Matches
689,Diego Valeri\31da63ad,ar ARG,MFFW,Portland Timbers,34,1986,13.7,708,611,97,38,5,138,44,40,44,12,22,2,449,94,165,31,629,25,3,8,503,2,14,29,30,Matches
690,Gustavo Vallecilla\2ce88662,ec ECU,DF,FC Cincinnati,21,1999,22.2,1010,978,32,26,1,119,36,1,0,0,0,0,782,89,139,319,636,33,6,3,871,2,22,15,12,Matches
691,Florian Valot\ad454d78,fr FRA,MFFW,FC Cincinnati,27,1993,3.7,179,178,1,1,0,27,5,3,0,0,0,0,149,16,14,23,150,3,0,2,149,0,0,8,3,Matches
692,Florian Valot\ad454d78,fr FRA,MFDF,NY Red Bulls,27,1993,1.1,51,46,5,1,0,8,2,3,0,0,0,0,30,10,11,9,34,2,4,0,32,0,2,1,1,Matches
693,José Van Rankin\09ce2ebe,mx MEX,DF,Portland Timbers,27,1993,27.2,1395,1169,226,17,0,200,17,43,0,0,0,0,860,287,248,153,979,40,209,2,1152,2,19,41,33,Matches
694,Freddy Vargas\3c1e61cf,ve VEN,FW,FC Dallas,21,1999,6.0,216,194,22,1,0,36,6,18,14,3,7,2,145,37,34,35,167,8,5,1,152,0,3,14,12,Matches
695,Obed Vargas\9cc1fde4,us USA,FW,Seattle,15,2005,0.8,13,13,0,0,0,2,0,0,0,0,0,0,9,2,2,1,11,1,0,0,12,0,0,0,0,Matches
696,Indiana Vassilev\04e195ee,us USA,FWMF,Inter Miami,19,2001,8.9,246,239,7,2,1,39,8,3,0,0,0,0,200,27,19,185,48,7,4,0,207,0,5,12,6,Matches
697,Brandon Vazquez\c570cf22,us USA,FW,FC Cincinnati,22,1998,9.5,209,199,10,2,0,62,8,9,0,0,0,0,144,43,22,47,128,12,0,10,161,0,3,8,11,Matches
698,Víctor Vázquez\6c564d36,es ESP,MFFW,LA Galaxy,34,1987,18.1,1119,990,129,45,11,197,77,38,63,21,22,3,782,114,223,39,1040,13,13,5,910,5,17,37,16,Matches
699,Carlos Vela\e0cd04e0,mx MEX,FW,Los Angeles FC,31,1989,14.1,578,481,97,22,4,110,25,24,51,32,13,0,404,60,114,516,46,1,9,3,418,2,10,30,28,Matches
700,Matías Vera\fe529f25,ar ARG,MF,Houston Dynamo,25,1995,27.2,1062,1021,41,34,2,157,40,6,3,2,1,0,811,132,119,119,886,38,3,6,948,3,5,27,12,Matches
701,Kenneth Vermeer\22a94b80,nl NED,GK,FC Cincinnati,35,1986,18.7,524,303,221,43,1,33,14,0,0,0,0,0,327,24,173,54,396,0,1,63,380,3,15,2,0,Matches
702,Ranko Veselinović\366609b6,rs SRB,DF,Vancouver,21,1999,22.2,923,889,34,32,2,95,24,5,0,0,0,0,705,43,175,166,703,32,2,3,790,0,13,16,9,Matches
703,Jorge Villafaña\32337fb2,us USA,DF,LA Galaxy,31,1989,18.8,966,797,169,20,1,110,21,33,1,0,0,0,628,190,148,650,136,23,148,3,802,2,15,24,29,Matches
704,Alex Villanueva\c168f022,us USA,DFFW,Seattle,18,2002,0.1,12,9,3,0,0,1,0,0,0,0,0,0,8,3,1,3,6,0,3,0,11,0,0,0,0,Matches
705,Sam Vines\2d6e535f,us USA,DF,Colorado Rapids,21,1999,8.0,403,305,98,8,0,48,4,18,0,0,0,0,253,76,74,277,26,6,90,1,333,0,8,13,7,Matches
706,Kai Wagner\fdc715d9,de GER,DF,Philadelphia,23,1997,31.5,1974,1574,400,78,0,193,129,117,78,28,36,5,1046,365,563,1413,210,75,244,4,1541,4,32,43,40,Matches
707,Anton Walkes\8a062bba,eng ENG,DF,Atlanta Utd,23,1997,30.8,1749,1685,64,50,0,178,53,5,0,0,0,0,1429,107,213,636,1025,54,13,1,1553,2,23,38,14,Matches
708,Rémi Walter\0984c5d5,fr FRA,MF,Sporting KC,25,1995,21.0,1056,1005,51,29,0,164,52,8,15,9,2,0,866,70,120,882,117,31,5,0,953,1,17,18,12,Matches
709,Victor Wanyama\e0900238,ke KEN,MF,CF Montréal,29,1991,26.2,1472,1435,37,31,1,301,67,5,0,0,0,0,1183,118,171,189,1235,23,6,7,1279,3,24,53,20,Matches
710,Collen Warner\75babbce,us USA,MF,Colorado Rapids,32,1988,9.7,410,395,15,14,0,66,10,2,0,0,0,0,322,41,47,67,322,14,1,3,366,0,4,8,3,Matches
711,Taylor Washington\480d3bcc,us USA,DF,Nashville,27,1993,11.5,459,391,68,5,0,61,12,37,2,2,0,0,269,74,116,340,38,13,61,0,342,0,9,19,13,Matches
